lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
"ME",1977,1977-07-28,"MESOCYCLOPS EDAX",20601,107000.000,0.990,
"ME",1977,1977-07-28,"CYCLOPOIDA COPEPODITES",20000,163000.000,0.550,
"ME",1977,1977-07-28,"COPEPOD NAUPLII",10000,148000.000,0.210,
"ME",1977,1977-07-28,"CHYDORUS SPHAERICUS",51005,28000.000,0.270,
"ME",1977,1977-07-28,"DAPHNIA MENDOTAE",51103,5000.000,1.620,
"ME",1977,1977-07-28,"DAPHNIA MENDOTAE JUVENILE",51103,20000.000,0.870,
"ME",1977,1977-07-28,"DAPHNIA PULICARIA",51130,9000.000,1.760,
"ME",1977,1977-07-28,"DAPHNIA PULICARIA JUVENILE",51130,13000.000,1.010,
"ME",1977,1977-07-28,"DIAPHANOSOMA BIRGEI",51202,5000.000,1.090,
"ME",1977,1977-07-28,"DIAPHANOSOMA BIRGEI JUVENILE",51202,17000.000,0.660,
"ME",1977,1977-07-28,"CONOCHILUS UNICORNIS",60902,97000.000,0.140,
"ME",1977,1977-07-28,"KELLICOTTIA LONGISPINA",61702,9000.000,0.100,
"ME",1977,1977-07-28,"KERATELLA COCHLEARIS",61801,5000.000,0.110,
"ME",1977,1977-09-01,"AGLAODIAPTOMUS CLAVIPES",30901,7000.000,1.880,
"ME",1977,1977-09-01,"LEPTODIAPTOMUS SICILIS",30403,20000.000,0.950,
"ME",1977,1977-09-01,"LEPTODIAPTOMUS SICILOIDES",30404,98000.000,1.010,
"ME",1977,1977-09-01,"CALANOIDA COPEPODITES",30000,354000.000,0.640,
"ME",1977,1977-09-01,"ACANTHOCYCLOPS VERNALIS",20101,92000.000,0.920,
"ME",1977,1977-09-01,"MESOCYCLOPS EDAX",20601,16000.000,1.090,
"ME",1977,1977-09-01,"CYCLOPOIDA COPEPODITES",20000,180000.000,0.590,
"ME",1977,1977-09-01,"COPEPOD NAUPLII",10000,2006000.000,0.130,
"ME",1977,1977-09-01,"CHYDORUS SPHAERICUS",51005,43000.000,0.270,
"ME",1977,1977-09-01,"DAPHNIA MENDOTAE",51103,8000.000,1.590,
"ME",1977,1977-09-01,"DAPHNIA MENDOTAE JUVENILE",51103,12000.000,0.700,
"ME",1977,1977-09-01,"DAPHNIA RETROCURVA",51107,16000.000,1.480,
"ME",1977,1977-09-01,"DAPHNIA RETROCURVA JUVENILE",51107,39000.000,0.880,
"ME",1977,1977-09-01,"DIAPHANOSOMA BIRGEI",51202,107000.000,1.050,
"ME",1977,1977-09-01,"DIAPHANOSOMA BIRGEI JUVENILE",51202,115000.000,0.720,
"ME",1977,1977-09-01,"CONOCHILUS UNICORNIS",60902,2700000.000,0.120,
"ME",1977,1977-09-01,"KERATELLA COCHLEARIS",61801,36000.000,0.110,
"ME",1977,1977-09-01,"POLYARTHRA",63000,3000.000,0.090,
"ME",1977,1977-09-01,"POMPHYLOX SULCATA",63101,13000.000,0.100,
"ME",1977,1977-10-13,"LEPTODIAPTOMUS SICILIS",30403,13000.000,0.980,
"ME",1977,1977-10-13,"LEPTODIAPTOMUS SICILOIDES",30404,359000.000,1.040,
"ME",1977,1977-10-13,"SKISTODIAPTOMUS OREGONENSIS",30801,4000.000,1.250,
"ME",1977,1977-10-13,"CALANOIDA COPEPODITES",30000,143000.000,0.750,
"ME",1977,1977-10-13,"ACANTHOCYCLOPS VERNALIS",20101,126000.000,0.860,
"ME",1977,1977-10-13,"DIACYCLOPS THOMASI",20302,481000.000,0.870,
"ME",1977,1977-10-13,"MESOCYCLOPS EDAX",20601,17000.000,1.010,
"ME",1977,1977-10-13,"CYCLOPOIDA COPEPODITES",20000,113000.000,0.440,
"ME",1977,1977-10-13,"COPEPOD NAUPLII",10000,541000.000,0.190,
"ME",1977,1977-10-13,"CHYDORUS SPHAERICUS",51005,805000.000,0.250,
"ME",1977,1977-10-13,"DAPHNIA MENDOTAE",51103,9000.000,1.620,
"ME",1977,1977-10-13,"DAPHNIA MENDOTAE JUVENILE",51103,13000.000,0.750,
"ME",1977,1977-10-13,"DAPHNIA RETROCURVA JUVENILE",51107,1000.000,0.740,
"ME",1977,1977-10-13,"DIAPHANOSOMA BIRGEI",51202,32000.000,1.100,
"ME",1977,1977-10-13,"DIAPHANOSOMA BIRGEI JUVENILE",51202,12000.000,0.680,
"ME",1977,1977-10-13,"BRACHIONUS",60400,17000.000,0.120,
"ME",1977,1977-10-13,"CONOCHILUS UNICORNIS",60902,56000.000,0.120,
"ME",1977,1977-10-13,"KERATELLA COCHLEARIS",61801,3040000.000,0.100,
"ME",1977,1977-10-13,"KERATELLA QUADRATA",61806,4000.000,0.170,
"ME",1977,1977-10-13,"LECANE",61900,4000.000,0.120,
"ME",1977,1977-10-13,"POLYARTHRA",63000,56000.000,0.110,
"ME",1978,1978-01-20,"AGLAODIAPTOMUS CLAVIPES",30901,40000.000,2.150,
"ME",1978,1978-01-20,"LEPTODIAPTOMUS SICILIS",30403,82000.000,1.310,
"ME",1978,1978-01-20,"LEPTODIAPTOMUS SICILOIDES",30404,276000.000,1.400,
"ME",1978,1978-01-20,"DIACYCLOPS THOMASI",20302,320000.000,1.350,
"ME",1978,1978-01-20,"CYCLOPOIDA COPEPODITES",20000,20000.000,0.620,
"ME",1978,1978-01-20,"COPEPOD NAUPLII",10000,4280000.000,0.250,
"ME",1978,1978-01-20,"CHYDORUS SPHAERICUS",51005,6000.000,0.320,
"ME",1978,1978-01-20,"DAPHNIA MENDOTAE",51103,4000.000,1.330,
"ME",1978,1978-01-20,"DAPHNIA MENDOTAE JUVENILE",51103,12000.000,0.830,
"ME",1978,1978-01-20,"KERATELLA COCHLEARIS",61801,188000.000,0.110,
"ME",1978,1978-01-20,"KERATELLA QUADRATA",61806,136000.000,0.120,
"ME",1978,1978-01-20,"POLYARTHRA",63000,6000.000,0.100,
"ME",1978,1978-03-15,"LEPTODIAPTOMUS SICILIS",30403,89000.000,1.260,
"ME",1978,1978-03-15,"LEPTODIAPTOMUS SICILOIDES",30404,252000.000,1.320,
"ME",1978,1978-03-15,"DIACYCLOPS THOMASI",20302,253000.000,1.560,
"ME",1978,1978-03-15,"CYCLOPOIDA COPEPODITES",20000,226000.000,0.590,
"ME",1978,1978-03-15,"COPEPOD NAUPLII",10000,467000.000,0.250,
"ME",1978,1978-03-15,"DAPHNIA MENDOTAE",51103,2000.000,1.350,
"ME",1978,1978-03-15,"DAPHNIA MENDOTAE JUVENILE",51103,4000.000,0.970,
"ME",1978,1978-03-15,"KERATELLA COCHLEARIS",61801,52000.000,0.140,
"ME",1978,1978-03-15,"KERATELLA QUADRATA",61806,98000.000,0.130,
"ME",1978,1978-04-17,"AGLAODIAPTOMUS CLAVIPES",30901,15000.000,2.030,
"ME",1978,1978-04-17,"LEPTODIAPTOMUS SICILIS",30403,126000.000,1.230,
"ME",1978,1978-04-17,"LEPTODIAPTOMUS SICILOIDES",30404,173000.000,1.460,
"ME",1978,1978-04-17,"DIACYCLOPS THOMASI",20302,147000.000,1.380,
"ME",1978,1978-04-17,"CYCLOPOIDA COPEPODITES",20000,542000.000,0.690,
"ME",1978,1978-04-17,"COPEPOD NAUPLII",10000,1496000.000,0.270,
"ME",1978,1978-04-17,"DAPHNIA MENDOTAE",51103,1000.000,1.650,
"ME",1978,1978-04-17,"DAPHNIA MENDOTAE JUVENILE",51103,2000.000,0.930,
"ME",1978,1978-04-17,"DAPHNIA PULICARIA JUVENILE",51130,1000.000,1.110,
"ME",1978,1978-04-17,"KERATELLA COCHLEARIS",61801,10000.000,0.100,
"ME",1978,1978-04-17,"KERATELLA QUADRATA",61806,173000.000,0.150,
"ME",1978,1978-04-17,"NOTHOLCA ACUMINATA",62601,5000.000,0.150,
"ME",1978,1978-06-15,"LEPTODIAPTOMUS SICILIS",30403,109000.000,1.220,
"ME",1978,1978-06-15,"LEPTODIAPTOMUS SICILOIDES",30404,146000.000,1.450,
"ME",1978,1978-06-15,"CALANOIDA COPEPODITES",30000,146000.000,0.760,
"ME",1978,1978-06-15,"DIACYCLOPS THOMASI",20302,1499000.000,1.250,
"ME",1978,1978-06-15,"CYCLOPOIDA COPEPODITES",20000,820000.000,0.680,
"ME",1978,1978-06-15,"COPEPOD NAUPLII",10000,3099000.000,0.190,
"ME",1978,1978-06-15,"BOSMINA LONGIROSTRIS",50701,59000.000,0.330,
"ME",1978,1978-06-15,"CHYDORUS SPHAERICUS",51005,104000.000,0.260,
"ME",1978,1978-06-15,"DAPHNIA MENDOTAE",51103,90000.000,1.630,
"ME",1978,1978-06-15,"DAPHNIA MENDOTAE JUVENILE",51103,216000.000,0.820,
"ME",1978,1978-06-15,"DIAPHANOSOMA BIRGEI JUVENILE",51202,2000.000,0.790,
"ME",1978,1978-06-15,"CONOCHILUS UNICORNIS",60902,158000.000,0.090,
"ME",1978,1978-06-15,"FILINIA",61400,11000.000,0.110,
"ME",1978,1978-06-15,"KERATELLA COCHLEARIS",61801,687000.000,0.100,
"ME",1978,1978-06-15,"KERATELLA QUADRATA",61806,37496000.000,0.140,
"ME",1978,1978-06-15,"POLYARTHRA",63000,11000.000,0.080,
"ME",1978,1978-07-14,"LEPTODIAPTOMUS SICILOIDES",30404,74000.000,1.040,
"ME",1978,1978-07-14,"SKISTODIAPTOMUS OREGONENSIS",30801,3000.000,0.900,
"ME",1978,1978-07-14,"CALANOIDA COPEPODITES",30000,66000.000,0.670,
"ME",1978,1978-07-14,"ACANTHOCYCLOPS VERNALIS",20101,5000.000,1.260,
"ME",1978,1978-07-14,"DIACYCLOPS THOMASI",20302,8000.000,1.050,
"ME",1978,1978-08-09,"POMPHYLOX SULCATA",63101,2568000.000,0.100,
"ME",1978,1978-08-09,"TRICHOCERCA MULTICRINIS",63612,98000.000,0.110,
"ME",1978,1978-08-09,"TRICHOCERCA",63600,37000.000,0.110,
"ME",1978,1978-10-18,"LEPTODIAPTOMUS SICILOIDES",30404,203000.000,1.050,
"ME",1978,1978-10-18,"CALANOIDA COPEPODITES",30000,34000.000,0.870,
"ME",1978,1978-10-18,"DIACYCLOPS THOMASI",20302,990000.000,0.920,
"ME",1978,1978-10-18,"MESOCYCLOPS EDAX",20601,45000.000,0.860,
"ME",1978,1978-10-18,"CYCLOPOIDA COPEPODITES",20000,64000.000,0.540,
"ME",1978,1978-10-18,"COPEPOD NAUPLII",10000,518000.000,0.150,
"ME",1978,1978-10-18,"BOSMINA LONGIROSTRIS",50701,4000.000,0.300,
"ME",1978,1978-10-18,"CHYDORUS SPHAERICUS",51005,41000.000,0.230,
"ME",1978,1978-10-18,"DAPHNIA MENDOTAE",51103,16000.000,1.570,
"ME",1978,1978-10-18,"DAPHNIA MENDOTAE JUVENILE",51103,14000.000,0.660,
"ME",1978,1978-10-18,"DIAPHANOSOMA BIRGEI",51202,61000.000,1.140,
"ME",1978,1978-10-18,"DIAPHANOSOMA BIRGEI JUVENILE",51202,32000.000,0.680,
"ME",1978,1978-10-18,"ASCOMORPHA OVALIS",60202,124000.000,0.100,
"ME",1978,1978-10-18,"BRACHIONUS CAUDATUS",60407,11000.000,0.100,
"ME",1978,1978-10-18,"CONOCHILUS UNICORNIS",60902,67000.000,0.120,
"ME",1978,1978-10-18,"KERATELLA COCHLEARIS",61801,214000.000,0.110,
"ME",1978,1978-10-18,"KERATELLA QUADRATA",61806,79000.000,0.160,
"ME",1978,1978-10-18,"POMPHYLOX SULCATA",63101,281000.000,0.100,
"ME",1978,1978-11-09,"LEPTODIAPTOMUS SICILOIDES",30404,247000.000,1.070,
"ME",1978,1978-11-09,"CALANOIDA COPEPODITES",30000,3000.000,0.900,
"ME",1978,1978-11-09,"DIACYCLOPS THOMASI",20302,1732000.000,0.910,
"ME",1978,1978-11-09,"MESOCYCLOPS EDAX",20601,5000.000,0.830,
"ME",1978,1978-11-09,"CYCLOPOIDA COPEPODITES",20000,8000.000,0.470,
"ME",1978,1978-11-09,"COPEPOD NAUPLII",10000,15000.000,0.200,
"ME",1978,1978-11-09,"CHYDORUS SPHAERICUS",51005,41000.000,0.260,
"ME",1978,1978-11-09,"DAPHNIA MENDOTAE",51103,20000.000,1.570,
"ME",1978,1978-11-09,"DAPHNIA MENDOTAE JUVENILE",51103,82000.000,0.800,
"ME",1978,1978-11-09,"DIAPHANOSOMA BIRGEI",51202,26000.000,1.140,
"ME",1978,1978-11-09,"DIAPHANOSOMA BIRGEI JUVENILE",51202,5000.000,0.780,
"ME",1978,1978-11-09,"KELLICOTTIA LONGISPINA",61702,10000.000,0.150,
"ME",1978,1978-11-09,"KERATELLA COCHLEARIS",61801,5000.000,0.110,
"ME",1978,1978-11-09,"KERATELLA QUADRATA",61806,10000.000,0.170,
"ME",1978,1978-12-01,"LEPTODIAPTOMUS SICILOIDES",30404,205000.000,1.060,
"ME",1978,1978-12-01,"SKISTODIAPTOMUS OREGONENSIS",30801,18000.000,1.050,
"ME",1978,1978-12-01,"DIACYCLOPS THOMASI",20302,1131000.000,0.920,
"ME",1978,1978-12-01,"COPEPOD NAUPLII",10000,14000.000,0.290,
"ME",1978,1978-12-01,"CHYDORUS SPHAERICUS",51005,9000.000,0.340,
"ME",1978,1978-12-01,"DAPHNIA MENDOTAE",51103,18000.000,1.510,
"ME",1978,1978-12-01,"DAPHNIA MENDOTAE JUVENILE",51103,18000.000,1.000,
"ME",1978,1978-12-01,"DAPHNIA JUVENILE",51100,23000.000,0.540,
"ME",1978,1978-12-01,"KERATELLA COCHLEARIS",61801,5000.000,0.110,
"ME",1978,1978-12-01,"KERATELLA QUADRATA",61806,14000.000,0.190,
"ME",1979,1979-02-01,"LEPTODIAPTOMUS SICILOIDES",30404,22000.000,1.100,
"ME",1979,1979-02-01,"DIACYCLOPS THOMASI",20302,233000.000,1.300,
"ME",1979,1979-02-01,"CYCLOPOIDA COPEPODITES",20000,4000.000,0.600,
"ME",1979,1979-02-01,"COPEPOD NAUPLII",10000,141000.000,0.210,
"ME",1979,1979-02-01,"DAPHNIA MENDOTAE",51103,3000.000,1.400,
"ME",1979,1979-02-01,"DAPHNIA MENDOTAE JUVENILE",51103,13000.000,1.090,
"ME",1979,1979-02-01,"EUBOSMINA COREGONI",51501,9000.000,0.210,
"ME",1979,1979-02-01,"BRACHIONUS",60400,4000.000,0.100,
"ME",1979,1979-02-01,"KERATELLA COCHLEARIS",61801,62000.000,0.100,
"ME",1979,1979-02-01,"KERATELLA QUADRATA",61806,66000.000,0.170,
"ME",1979,1979-02-01,"POLYARTHRA",63000,9000.000,0.110,
"ME",1979,1979-03-16,"LEPTODIAPTOMUS SICILOIDES",30404,40000.000,1.050,
"ME",1979,1979-03-16,"DIACYCLOPS THOMASI",20302,474000.000,0.920,
"ME",1979,1979-03-16,"COPEPOD NAUPLII",10000,154000.000,0.150,
"ME",1979,1979-03-16,"DAPHNIA MENDOTAE",51103,7000.000,1.300,
"ME",1979,1979-03-16,"DAPHNIA MENDOTAE JUVENILE",51103,21000.000,1.000,
"ME",1979,1979-03-16,"DAPHNIA PARVULA",51105,1000.000,1.010,
"ME",1979,1979-03-16,"KERATELLA COCHLEARIS",61801,6000.000,0.110,
"ME",1979,1979-03-16,"KERATELLA QUADRATA",61806,11000.000,0.150,
"ME",1979,1979-04-26,"LEPTODIAPTOMUS SICILOIDES",30404,65000.000,0.990,
"ME",1979,1979-04-26,"DIACYCLOPS THOMASI",20302,261000.000,1.010,
"ME",1979,1979-04-26,"CYCLOPOIDA COPEPODITES",20000,13000.000,0.410,
"ME",1979,1979-04-26,"COPEPOD NAUPLII",10000,162000.000,0.200,
"ME",1979,1979-04-26,"DAPHNIA MENDOTAE",51103,5000.000,1.240,
"ME",1979,1979-04-26,"KERATELLA QUADRATA",61806,8000.000,0.160,
"ME",1979,1979-05-01,"LEPTODIAPTOMUS SICILOIDES",30404,4000.000,0.980,
"ME",1979,1979-05-01,"DIACYCLOPS THOMASI",20302,36000.000,0.880,
"ME",1979,1979-05-01,"CYCLOPOIDA COPEPODITES",20000,45000.000,0.440,
"ME",1979,1979-05-01,"COPEPOD NAUPLII",10000,156000.000,0.190,
"ME",1979,1979-05-01,"CHYDORUS SPHAERICUS",51005,13000.000,0.210,
"ME",1979,1979-05-01,"DAPHNIA MENDOTAE",51103,3000.000,1.210,
"ME",1979,1979-05-01,"DAPHNIA PARVULA",51105,3000.000,1.010,
"ME",1979,1979-05-01,"KERATELLA QUADRATA",61806,47000.000,0.180,
"ME",1979,1979-05-24,"LEPTODIAPTOMUS SICILOIDES",30404,9000.000,0.920,
"ME",1979,1979-05-24,"CALANOIDA COPEPODITES",30000,33000.000,0.540,
"ME",1979,1979-05-24,"DIACYCLOPS THOMASI",20302,62000.000,0.930,
"ME",1979,1979-05-24,"MESOCYCLOPS EDAX",20601,14000.000,1.200,
"ME",1979,1979-05-24,"CYCLOPOIDA COPEPODITES",20000,2635000.000,0.660,
"ME",1979,1979-05-24,"COPEPOD NAUPLII",10000,1241000.000,0.190,
"ME",1979,1979-05-24,"CHYDORUS SPHAERICUS",51005,19000.000,0.260,
"ME",1979,1979-05-24,"DAPHNIA MENDOTAE JUVENILE",51103,14000.000,0.620,
"ME",1979,1979-05-24,"CONOCHILOIDES NATANS",60802,81000.000,0.210,
"ME",1979,1979-05-24,"CONOCHILUS UNICORNIS",60902,14000.000,0.190,
"ME",1979,1979-05-24,"KERATELLA COCHLEARIS",61801,9000.000,0.130,
"ME",1979,1979-05-24,"POLYARTHRA",63000,308000.000,0.120,
"ME",1979,1979-06-13,"LEPTODIAPTOMUS SICILOIDES",30404,74000.000,1.060,
"ME",1979,1979-06-13,"CALANOIDA COPEPODITES",30000,74000.000,0.740,
"ME",1979,1979-06-13,"ACANTHOCYCLOPS VERNALIS",20101,7000.000,0.900,
"ME",1979,1979-06-13,"MESOCYCLOPS EDAX",20601,4000.000,1.000,
"ME",1979,1979-06-13,"CYCLOPOIDA COPEPODITES",20000,1177000.000,0.600,
"ME",1979,1979-06-13,"COPEPOD NAUPLII",10000,105000.000,0.240,
"ME",1979,1979-06-13,"BOSMINA LONGIROSTRIS",50701,91000.000,0.290,
"ME",1979,1979-06-13,"CHYDORUS SPHAERICUS",51005,49000.000,0.250,
"ME",1979,1979-06-13,"DAPHNIA MENDOTAE",51103,56000.000,1.530,
"ME",1979,1979-06-13,"DAPHNIA MENDOTAE JUVENILE",51103,60000.000,0.900,
"ME",1979,1979-06-13,"DAPHNIA PARVULA",51105,17000.000,0.780,
"ME",1979,1979-06-13,"DAPHNIA PARVULA JUVENILE",51105,7000.000,0.580,
"ME",1979,1979-06-13,"DAPHNIA PULICARIA",51130,7000.000,1.380,
"ME",1979,1979-06-13,"DAPHNIA PULICARIA JUVENILE",51130,14000.000,1.010,
"ME",1979,1979-06-13,"DAPHNIA RETROCURVA",51107,23000.000,1.500,
"ME",1979,1979-06-13,"DAPHNIA RETROCURVA JUVENILE",51107,47000.000,0.780,
"ME",1979,1979-06-13,"DAPHNIA JUVENILE",51100,81000.000,0.530,
"ME",1979,1979-06-27,"AGLAODIAPTOMUS CLAVIPES",30901,3000.000,1.370,
"ME",1979,1979-06-27,"LEPTODIAPTOMUS SICILOIDES",30404,33000.000,1.140,
"ME",1979,1979-06-27,"CALANOIDA COPEPODITES",30000,22000.000,0.800,
"ME",1979,1979-06-27,"MESOCYCLOPS EDAX",20601,28000.000,1.060,
"ME",1979,1979-06-27,"CYCLOPOIDA COPEPODITES",20000,174000.000,0.690,
"ME",1979,1979-06-27,"COPEPOD NAUPLII",10000,91000.000,0.190,
"ME",1979,1979-06-27,"BOSMINA LONGIROSTRIS",50701,14000.000,0.320,
"ME",1979,1979-06-27,"CHYDORUS SPHAERICUS",51005,8000.000,0.270,
"ME",1979,1979-06-27,"DAPHNIA MENDOTAE",51103,73000.000,1.530,
"ME",1979,1979-06-27,"DAPHNIA MENDOTAE JUVENILE",51103,78000.000,0.920,
"ME",1979,1979-06-27,"DAPHNIA PARVULA",51105,23000.000,0.910,
"ME",1979,1979-06-27,"DAPHNIA PARVULA JUVENILE",51105,3000.000,0.650,
"ME",1979,1979-06-27,"DAPHNIA RETROCURVA JUVENILE",51107,2000.000,1.110,
"ME",1979,1979-06-27,"DIAPHANOSOMA BIRGEI",51202,2000.000,0.980,
"ME",1979,1979-06-27,"KERATELLA COCHLEARIS",61801,9000.000,0.150,
"ME",1979,1979-06-27,"KERATELLA QUADRATA",61806,13000.000,0.190,
"ME",1979,1979-06-27,"POLYARTHRA",63000,13000.000,0.130,
"ME",1979,1979-07-09,"LEPTODIAPTOMUS SICILOIDES",30404,31000.000,1.230,
"ME",1979,1979-07-09,"CALANOIDA COPEPODITES",30000,9000.000,0.410,
"ME",1979,1979-07-09,"DIACYCLOPS THOMASI",20302,58000.000,0.830,
"ME",1979,1979-07-09,"MESOCYCLOPS EDAX",20601,13000.000,0.900,
"ME",1979,1979-07-09,"CYCLOPOIDA COPEPODITES",20000,18000.000,0.520,
"ME",1979,1979-07-09,"COPEPOD NAUPLII",10000,175000.000,0.200,
"ME",1979,1979-07-09,"DAPHNIA MENDOTAE",51103,18000.000,1.930,
"ME",1979,1979-07-09,"DAPHNIA MENDOTAE JUVENILE",51103,10000.000,0.800,
"ME",1979,1979-07-09,"DIAPHANOSOMA BIRGEI",51202,4000.000,1.160,
"ME",1979,1979-07-09,"DIAPHANOSOMA BIRGEI JUVENILE",51202,2000.000,0.790,
"ME",1979,1979-07-09,"EUBOSMINA COREGONI",51501,4000.000,0.200,
"ME",1979,1979-07-09,"ASCOMORPHA OVALIS",60202,7000.000,0.100,
"ME",1979,1979-07-09,"KERATELLA COCHLEARIS",61801,637000.000,0.150,
"ME",1979,1979-07-09,"POMPHYLOX SULCATA",63101,154000.000,0.110,
"ME",1979,1979-07-24,"LEPTODIAPTOMUS SICILOIDES",30404,34000.000,1.020,
"ME",1979,1979-07-24,"SKISTODIAPTOMUS OREGONENSIS",30801,7000.000,1.250,
"ME",1979,1979-07-24,"CALANOIDA COPEPODITES",30000,30000.000,0.590,
"ME",1979,1979-07-24,"DIACYCLOPS THOMASI",20302,7000.000,0.960,
"ME",1979,1979-07-24,"MESOCYCLOPS EDAX",20601,19000.000,0.960,
"ME",1979,1979-07-24,"CYCLOPOIDA COPEPODITES",20000,64000.000,0.440,
"ME",1979,1979-07-24,"COPEPOD NAUPLII",10000,300000.000,0.180,
"ME",1979,1979-07-24,"CHYDORUS SPHAERICUS",51005,7000.000,0.270,
"ME",1979,1979-07-24,"DAPHNIA RETROCURVA JUVENILE",51107,2000.000,0.810,
"ME",1979,1979-07-24,"DIAPHANOSOMA BIRGEI",51202,8000.000,1.060,
"ME",1979,1979-07-24,"DIAPHANOSOMA BIRGEI JUVENILE",51202,22000.000,0.700,
"ME",1979,1979-07-24,"ASCOMORPHA OVALIS",60202,236000.000,0.110,
"ME",1979,1979-07-24,"KERATELLA COCHLEARIS",61801,405000.000,0.150,
"ME",1979,1979-07-24,"TRICHOCERCA",63600,90000.000,0.190,
"ME",1979,1979-08-16,"LEPTODIAPTOMUS SICILOIDES",30404,47000.000,1.010,
"ME",1979,1979-08-16,"CALANOIDA COPEPODITES",30000,33000.000,0.750,
"ME",1979,1979-08-16,"ACANTHOCYCLOPS VERNALIS",20101,9000.000,0.870,
"ME",1979,1979-08-16,"MESOCYCLOPS EDAX",20601,56000.000,1.100,
"ME",1979,1979-08-16,"CYCLOPOIDA COPEPODITES",20000,47000.000,0.430,
"ME",1979,1979-08-16,"COPEPOD NAUPLII",10000,299000.000,0.200,
"ME",1979,1979-08-16,"CHYDORUS SPHAERICUS",51005,117000.000,0.230,
"ME",1979,1979-08-16,"DAPHNIA MENDOTAE JUVENILE",51103,4000.000,0.540,
"ME",1979,1979-08-16,"DIAPHANOSOMA BIRGEI",51202,6000.000,1.010,
"ME",1979,1979-08-16,"DIAPHANOSOMA BIRGEI JUVENILE",51202,9000.000,0.450,
"ME",1979,1979-08-16,"ASCOMORPHA OVALIS",60202,14000.000,0.110,
"ME",1979,1979-08-16,"CONOCHILUS UNICORNIS",60902,1736000.000,0.170,
"ME",1979,1979-08-16,"KERATELLA COCHLEARIS",61801,154000.000,0.130,
"ME",1979,1979-08-16,"POLYARTHRA",63000,14000.000,0.110,
"ME",1979,1979-08-28,"AGLAODIAPTOMUS CLAVIPES",30901,46000.000,1.080,
"ME",1979,1979-08-28,"CALANOIDA COPEPODITES",30000,101000.000,0.640,
"ME",1979,1979-08-28,"ACANTHOCYCLOPS VERNALIS",20101,41000.000,0.780,
"ME",1979,1979-08-28,"DIACYCLOPS THOMASI",20302,28000.000,0.830,
"ME",1979,1979-08-28,"MESOCYCLOPS EDAX",20601,78000.000,1.160,
"ME",1979,1979-08-28,"CYCLOPOIDA COPEPODITES",20000,138000.000,0.520,
"ME",1979,1979-08-28,"COPEPOD NAUPLII",10000,792000.000,0.210,
"ME",1979,1979-08-28,"DAPHNIA MENDOTAE JUVENILE",51103,5000.000,0.650,
"ME",1979,1979-08-28,"DIAPHANOSOMA BIRGEI JUVENILE",51202,3000.000,0.570,
"ME",1979,1979-08-28,"ASCOMORPHA OVALIS",60202,14000.000,0.110,
"ME",1979,1979-08-28,"BRACHIONUS CAUDATUS",60407,14000.000,0.100,
"ME",1979,1979-08-28,"CONOCHILUS UNICORNIS",60902,5187000.000,0.160,
"ME",1979,1979-08-28,"KERATELLA COCHLEARIS",61801,125000.000,0.140,
"ME",1979,1979-08-28,"POLYARTHRA",63000,55000.000,0.110,
"ME",1979,1979-09-18,"LEPTODIAPTOMUS SICILOIDES",30404,143000.000,1.040,
"ME",1979,1979-09-18,"CALANOIDA COPEPODITES",30000,215000.000,0.650,
"ME",1979,1979-09-18,"ACANTHOCYCLOPS VERNALIS",20101,19000.000,0.900,
"ME",1979,1979-09-18,"DIACYCLOPS THOMASI",20302,7000.000,0.910,
"ME",1979,1979-09-18,"MESOCYCLOPS EDAX",20601,166000.000,1.130,
"ME",1979,1979-09-18,"CYCLOPOIDA COPEPODITES",20000,249000.000,0.570,
"ME",1979,1979-09-18,"COPEPOD NAUPLII",10000,788000.000,0.180,
"ME",1979,1979-09-18,"CHYDORUS SPHAERICUS",51005,758000.000,0.260,
"ME",1979,1979-09-18,"DAPHNIA MENDOTAE",51103,9000.000,1.750,
"ME",1979,1979-09-18,"DAPHNIA MENDOTAE JUVENILE",51103,20000.000,0.750,
"ME",1979,1979-09-18,"DAPHNIA RETROCURVA",51107,6000.000,1.270,
"ME",1979,1979-09-18,"DAPHNIA RETROCURVA JUVENILE",51107,9000.000,0.980,
"ME",1979,1979-09-18,"DIAPHANOSOMA BIRGEI",51202,6000.000,1.100,
"ME",1979,1979-09-18,"DIAPHANOSOMA BIRGEI JUVENILE",51202,27000.000,0.720,
"ME",1979,1979-09-18,"ASCOMORPHA OVALIS",60202,45000.000,0.110,
"ME",1979,1979-09-18,"CONOCHILUS UNICORNIS",60902,635000.000,0.130,
"ME",1979,1979-09-18,"KERATELLA COCHLEARIS",61801,170000.000,0.100,
"ME",1979,1979-09-18,"POLYARTHRA",63000,23000.000,0.100,
"ME",1979,1979-10-17,"LEPTODIAPTOMUS SICILOIDES",30404,153000.000,1.110,
"ME",1979,1979-10-17,"SKISTODIAPTOMUS OREGONENSIS",30801,9000.000,1.350,
"ME",1979,1979-10-17,"CALANOIDA COPEPODITES",30000,65000.000,0.590,
"ME",1979,1979-10-17,"DIACYCLOPS THOMASI",20302,1294000.000,0.850,
"ME",1979,1979-10-17,"MESOCYCLOPS EDAX",20601,28000.000,1.190,
"ME",1979,1979-10-17,"CYCLOPOIDA COPEPODITES",20000,60000.000,0.320,
"ME",1979,1979-10-17,"COPEPOD NAUPLII",10000,14000.000,0.300,
"ME",1979,1979-10-17,"CHYDORUS SPHAERICUS",51005,339000.000,0.260,
